URL;"Traffic (%)";"Number of Keywords";Traffic;"Adwords Positions";"Positions with commercial intents in top 20";"Positions with informational intents in top 20";"Positions with navigational intents in top 20";"Positions with transactional intents in top 20";"Positions with unknown intents in top 20";"Traffic with commercial intents in top 20";"Traffic with informational intents in top 20";"Traffic with navigational intents in top 20";"Traffic with transactional intents in top 20";"Traffic with unknown intents in top 20"
ashleerileytv;0;1;1;0;1;0;0;0;0;1;0;0;0;0
aquagirl;0;1;1;0;0;1;0;0;0;0;1;0;0;0
princessxjuri;0;1;1;0;1;0;0;0;0;1;0;0;0;0
n3tprinc3ss;0;1;1;0;1;0;0;0;0;1;0;0;0;0
liviajohnson;0;3;1;0;1;1;0;0;0;1;0;0;0;0
nonamalone;0;2;1;0;0;2;0;0;0;0;1;0;0;0
paulagcontreras98;0;1;1;0;1;0;0;0;0;1;0;0;0;0
smoketheshow;0;2;1;0;1;1;0;0;0;1;0;0;0;0
annikaeve;0;1;1;0;0;1;0;0;0;0;1;0;0;0
g1ngersnapp;0;2;1;0;1;1;0;0;0;1;0;0;0;0
yourfavoritetoy;0;2;1;0;0;1;0;0;0;0;1;0;0;0
zoe_daddy_riot;0;1;1;0;1;0;0;0;0;1;0;0;0;0
bluebubbles118;0;3;1;0;2;0;0;0;0;1;0;0;0;0
themphillyboyz;0;2;1;0;2;0;0;0;0;1;0;0;0;0
viczillaa777;0;1;1;0;1;0;0;0;0;1;0;0;0;0
r4mptr4mp;0;1;1;0;1;0;0;0;0;1;0;0;0;0
ladyl0kita713;0;1;1;0;0;1;0;0;0;0;1;0;0;0
queenietroubleuk;0;1;1;0;1;0;0;0;0;1;0;0;0;0
quinnwaters;0;2;1;0;0;1;1;1;0;0;0;1;1;0
leahlayzvip;0;1;1;0;1;0;0;0;0;1;0;0;0;0
loonascandy;0;1;1;0;1;0;0;0;0;1;0;0;0;0
yvonne_bar;0;1;1;0;0;1;0;1;0;0;1;0;1;0
kenziecakes93;0;1;1;0;1;0;0;0;0;1;0;0;0;0
jadaxoxoxo;0;1;1;0;1;0;0;0;0;1;0;0;0;0
curvybaybee13;0;1;1;0;0;1;0;0;0;0;1;0;0;0
glizzygwen;0;1;1;0;0;1;0;0;0;0;1;0;0;0
shaniasands;0;1;1;0;1;0;0;0;0;1;0;0;0;0
momeekymo;0;1;1;0;1;0;0;0;0;1;0;0;0;0
ikeepthemcuming;0;1;1;0;0;0;0;0;0;0;0;0;0;0
showmethatcock;0;1;1;0;1;0;0;0;0;1;0;0;0;0
captfran;0;1;1;0;1;0;0;0;0;1;0;0;0;0
leagambit;0;2;1;0;0;2;0;0;0;0;1;0;0;0
iameboney35;0;1;1;0;1;0;0;0;0;1;0;0;0;0
best_turnip;0;1;1;0;1;0;0;0;0;1;0;0;0;0
alesexyboy;0;1;1;0;0;1;0;0;0;0;1;0;0;0
leskiwoot;0;1;1;0;1;0;0;0;0;1;0;0;0;0
thefreak_neco;0;1;1;0;1;0;0;0;0;1;0;0;0;0
tina_trapqueen;0;2;1;0;0;0;0;1;0;0;0;0;1;0
ory777;0;1;1;0;0;1;0;0;0;0;1;0;0;0
caaitlyn.nn;0;1;1;0;1;0;0;0;0;1;0;0;0;0
supremebimbo;0;1;1;0;0;1;0;0;0;0;1;0;0;0
crybabymak;0;1;1;0;1;0;0;0;0;1;0;0;0;0
lindseypelas;0;7;1;0;0;2;1;0;0;0;0;0;0;0
chrissycakey;0;1;1;0;1;0;0;0;0;1;0;0;0;0
whitleyderaad;0;1;1;0;0;1;0;0;0;0;1;0;0;0
nakeyandbakey;0;1;1;0;0;1;0;0;0;0;1;0;0;0
kirachats;0;1;1;0;0;0;0;0;0;0;0;0;0;0
magicmint;0;1;1;0;0;1;0;0;0;0;1;0;0;0
thesarahbnkx;0;5;1;0;0;5;0;0;0;0;1;0;0;0
baristasarenaaa;0;1;1;0;1;0;0;0;0;1;0;0;0;0
graceemilyofficial;0;2;1;0;1;1;0;0;0;0;1;0;0;0
bellabodhivip;0;5;1;0;1;3;1;0;0;0;1;0;0;0
koraelle;0;1;1;0;0;0;0;0;0;0;0;0;0;0
harlilotts;0;2;1;0;0;2;0;0;0;0;1;0;0;0
ijumbocakes;0;2;1;0;0;1;0;0;0;0;1;0;0;0
ukrianegirl20;0;6;1;0;2;4;0;0;0;0;1;0;0;0
officialhugedream;0;1;1;0;1;0;0;0;0;1;0;0;0;0
sarahfucknsaxah;0;2;1;0;0;0;0;0;0;0;0;0;0;0
mijamina;0;1;1;0;1;0;0;0;0;1;0;0;0;0
weknowshe_ariel;0;1;1;0;1;0;0;0;0;1;0;0;0;0
dropemout24;0;2;1;0;2;0;0;0;0;1;0;0;0;0
nsfwjosy;0;1;1;0;1;0;0;0;0;1;0;0;0;0
babyh224;0;1;1;0;1;0;0;0;0;1;0;0;0;0
kushshakur;0;1;1;0;1;0;0;0;0;1;0;0;0;0
thesweetestsin;0;1;1;0;0;1;0;0;0;0;1;0;0;0
jennyy20;0;1;1;0;1;0;0;0;0;1;0;0;0;0
sneakylink602;0;1;1;0;1;0;0;0;0;1;0;0;0;0
missyuri1990;0;1;1;0;0;1;0;0;0;0;1;0;0;0
maskedcouplexxx;0;3;1;0;0;1;0;0;0;0;0;0;0;0
sevpremium;0;1;1;0;1;0;0;0;0;1;0;0;0;0
yasari111;0;1;1;0;1;0;0;0;0;1;0;0;0;0
blondieandthebeast69;0;1;1;0;1;0;0;0;0;1;0;0;0;0
kallmehoneyy;0;1;1;0;1;0;0;0;0;1;0;0;0;0
thenctravelguy;0;1;1;0;1;0;0;0;0;1;0;0;0;0
hedonisthoney;0;4;1;0;0;3;0;0;0;0;1;0;0;0
miztat2;0;1;1;0;1;0;0;0;0;1;0;0;0;0
theekidbratz;0;1;1;0;1;0;0;0;0;1;0;0;0;0
misstorixx0;0;1;1;0;1;0;0;0;0;1;0;0;0;0
leilacherry;0;1;1;0;0;0;0;0;0;0;0;0;0;0
lolothewoods;0;2;1;0;2;0;0;0;0;1;0;0;0;0
realangelynkay;0;1;1;0;0;1;0;0;0;0;1;0;0;0
sallygirlxoxo;0;2;1;0;2;0;0;0;0;1;0;0;0;0
sayumisutra;0;3;1;0;0;1;0;0;0;0;0;0;0;0
sooochocolate;0;3;1;0;1;1;0;0;0;0;1;0;0;0
ciciastral;0;1;1;0;0;1;0;0;0;0;1;0;0;0
evilganondorf;0;1;1;0;1;0;0;0;0;1;0;0;0;0
lovelo_;0;1;1;0;0;1;0;0;0;0;1;0;0;0
gigidollhouse22;0;1;1;0;1;0;0;0;0;1;0;0;0;0
artsyspice;0;1;1;0;1;0;0;0;0;1;0;0;0;0
lizzybethfun;0;1;1;0;1;0;0;0;0;1;0;0;0;0
helena.and.rose;0;1;1;0;0;1;0;0;0;0;1;0;0;0
rubyleclaire;0;1;1;0;0;1;0;0;0;0;1;0;0;0
daisyash69;0;1;1;0;1;0;0;0;0;1;0;0;0;0
destinyrosexo;0;1;1;0;1;0;0;0;0;1;0;0;0;0
dani_divine;0;2;1;0;0;1;0;0;0;0;1;0;0;0
jessiekaybaby;0;1;1;0;1;0;0;0;0;1;0;0;0;0
peachez88;0;1;1;0;0;1;0;0;0;0;1;0;0;0
chasiddyxlynne;0;1;1;0;0;1;0;0;0;0;1;0;0;0
sagittariusshawty;0;2;1;0;0;2;0;0;0;0;1;0;0;0
lilah1;0;1;1;0;1;0;0;0;0;1;0;0;0;0
officialsixway;0;1;1;0;1;0;0;0;0;1;0;0;0;0
jessica.michelle;0;1;1;0;0;1;0;0;0;0;1;0;0;0
dezidadoll;0;1;1;0;0;1;0;0;0;0;1;0;0;0
vonshweetz;0;2;1;0;0;1;0;0;0;0;1;0;0;0
stephanietobadd;0;1;1;0;1;0;0;0;0;1;0;0;0;0
spicy_afrolatina_5000;0;1;1;0;1;0;0;0;0;1;0;0;0;0
bustyybeautyy7;0;1;1;0;1;0;0;0;0;1;0;0;0;0
sabrinabarbie;0;1;1;0;0;1;0;0;0;0;1;0;0;0
theotysontate;0;1;1;0;0;1;0;0;0;0;1;0;0;0
kiraviolence;0;1;1;0;1;0;0;0;0;1;0;0;0;0
kingalexxxander;0;1;1;0;1;0;0;0;0;1;0;0;0;0
athenablaze;0;1;1;0;0;1;0;0;0;0;1;0;0;0
jessicaftw;0;1;1;0;1;0;0;0;0;1;0;0;0;0
u9725469;0;1;1;0;1;0;0;0;0;1;0;0;0;0
sexvibes;0;1;1;0;1;0;0;0;0;1;0;0;0;0
diorlishaa;0;1;1;0;0;1;0;0;0;0;1;0;0;0
daddysbarefootbaby;0;1;1;0;1;0;0;0;0;1;0;0;0;0
kristenpaigexo;0;1;1;0;1;0;0;0;0;1;0;0;0;0
lmarie3;0;1;1;0;1;0;0;0;0;1;0;0;0;0
alexharper;0;2;1;0;0;1;0;0;0;0;1;0;0;0
azismiss;0;3;1;0;0;1;0;0;0;0;0;0;0;0
emmaameera;0;2;1;0;0;2;0;0;0;0;1;0;0;0
atomickarina;0;1;1;0;0;1;0;0;0;0;1;0;0;0
jaaadda;0;1;1;0;1;0;0;0;0;1;0;0;0;0
jenniferane69;0;1;1;0;1;0;0;0;0;1;0;0;0;0
grandma_nika;0;2;1;0;2;0;0;0;0;1;0;0;0;0
samanthachomiak;0;1;1;0;1;0;0;0;0;1;0;0;0;0
lalaspanties5;0;1;1;0;1;0;0;0;0;1;0;0;0;0
kadedavis;0;4;1;0;1;0;0;0;0;1;0;0;0;0
rubymelrosexxx;0;1;1;0;1;0;0;0;0;1;0;0;0;0
juliepaww;0;1;1;0;1;0;0;0;0;1;0;0;0;0
naturalmentelindinha;0;1;1;0;0;1;0;0;0;0;1;0;0;0
prettygirlsusie;0;1;1;0;1;0;0;0;0;1;0;0;0;0
kaitbadasx;0;1;1;0;1;0;0;0;0;1;0;0;0;0
anncruz03;0;3;1;0;1;2;0;0;0;0;1;0;0;0
nikki_juggs;0;1;1;0;1;0;0;0;0;1;0;0;0;0
ritafiore;0;2;1;0;1;1;0;0;0;1;0;0;0;0
ainestudios;0;1;1;0;0;1;0;0;0;0;1;0;0;0
pxigedrxper;0;1;1;0;0;1;0;0;0;0;1;0;0;0
irissangel;0;1;1;0;1;0;0;0;0;1;0;0;0;0
onlymelvip;0;1;1;0;0;1;0;0;0;0;1;0;0;0
lovedoll956;0;1;1;0;0;1;0;0;0;0;1;0;0;0
finallyzoey23;0;1;1;0;0;1;0;0;0;0;1;0;0;0
maxleroy13;0;1;1;0;1;0;0;0;0;1;0;0;0;0
thelovelynora;0;1;1;0;0;1;0;0;0;0;1;0;0;0
laurenstaton;0;1;1;0;0;1;0;0;0;0;1;0;0;0
serjarabbit1;0;3;1;0;1;1;0;0;0;0;1;0;0;0
cartercruise;0;2;1;0;0;2;0;0;0;0;1;0;0;0
kiaranichole1;0;1;1;0;1;0;0;0;0;1;0;0;0;0
geekareen;0;1;1;0;0;1;0;0;0;0;1;0;0;0
charrbaby;0;1;1;0;1;0;0;0;0;1;0;0;0;0
violetgotcake;0;2;1;0;0;1;0;1;0;0;1;0;1;0
naughty.autie;0;5;1;0;2;1;1;2;0;0;0;1;1;0
lilgoddesscici;0;1;1;0;1;0;0;0;0;1;0;0;0;0
princess_saradee;0;1;1;0;1;0;0;0;0;1;0;0;0;0
bellastoychest;0;1;1;0;0;1;0;0;0;0;1;0;0;0
alessagracey;0;1;1;0;1;0;0;0;0;1;0;0;0;0
internetth0tt;0;3;1;0;1;1;0;0;0;1;0;0;0;0
jugandoconvenus;0;1;1;0;0;1;0;0;0;0;1;0;0;0
nastyneefxxx;0;3;1;0;1;1;0;0;0;1;0;0;0;0
youwantdrea;0;1;1;0;1;0;0;0;0;1;0;0;0;0
vanessajamesvip;0;5;1;0;0;1;0;0;0;0;1;0;0;0
kayparks27;0;1;1;0;1;0;0;0;0;1;0;0;0;0
meganworld;0;1;1;0;0;1;0;0;0;0;1;0;0;0
ktcam;0;1;1;0;0;0;0;0;0;0;0;0;0;0
noahwinters;0;6;1;0;2;1;0;0;0;0;1;0;0;0
whitexicanjff;0;1;1;0;0;0;1;0;0;0;0;1;0;0
misscassi;0;3;1;0;0;2;0;0;0;0;0;0;0;0
iamaunicorn;0;1;1;0;0;0;1;1;0;0;0;1;1;0
kingpayton211;0;1;1;0;1;0;0;0;0;1;0;0;0;0
michellevc98;0;1;1;0;1;0;0;0;0;1;0;0;0;0
nancy_girl;0;1;1;0;0;1;0;0;0;0;1;0;0;0
retroblonde075;0;1;1;0;0;1;0;0;0;0;1;0;0;0
evalego;0;1;1;0;0;1;0;0;0;0;1;0;0;0
thickmary;0;2;1;0;1;1;0;0;0;0;1;0;0;0
halfhorsedre;0;2;1;0;1;1;0;1;0;1;0;0;0;0
baldshazza;0;1;1;0;1;0;0;0;0;1;0;0;0;0
kellykay;0;3;1;0;0;2;0;0;0;0;1;0;0;0
thechosenone1;0;2;1;0;0;1;0;0;0;0;1;0;0;0
lexialectraxx;0;3;1;0;1;1;0;0;0;1;0;0;0;0
addison.farley;0;3;1;0;0;2;0;0;0;0;1;0;0;0
sssnnow;0;1;1;0;0;1;0;0;0;0;1;0;0;0
katgerigfree;0;1;1;0;1;0;0;0;0;1;0;0;0;0
pamelaloren3;0;3;1;0;0;2;0;0;0;0;1;0;0;0
msprettyyx;0;1;1;0;1;0;0;0;0;1;0;0;0;0
katyricura;0;1;1;0;0;1;0;0;0;0;1;0;0;0
loraee21;0;1;1;0;0;1;0;0;0;0;1;0;0;0
heidiprivatesociety;0;5;1;0;1;1;2;1;0;1;0;0;0;0
hairymancx;0;1;1;0;0;1;0;0;0;0;1;0;0;0
hoooyaaa;0;1;1;0;1;0;0;0;0;1;0;0;0;0
mollyohhhneil;0;1;1;0;1;0;0;0;0;1;0;0;0;0
blacklilrosenm;0;1;1;0;1;0;0;0;0;1;0;0;0;0
themeredith;0;1;1;0;0;1;0;0;0;0;1;0;0;0
juicyrae800;0;1;1;0;1;0;0;0;0;1;0;0;0;0
giantesshera;0;1;1;0;0;1;0;0;0;0;1;0;0;0
likerichrich;0;2;1;0;1;1;0;0;0;1;0;0;0;0
burrowsman257;0;1;1;0;1;0;0;0;0;1;0;0;0;0
kosmababy;0;2;1;0;1;1;0;0;0;1;0;0;0;0
vic666sin;0;1;1;0;0;1;0;0;0;0;1;0;0;0
candygirl.oficial;0;1;1;0;0;1;0;0;0;0;1;0;0;0
peepoonaa;0;1;1;0;0;1;0;0;0;0;1;0;0;0
sweet.nin4;0;1;1;0;0;1;0;0;0;0;1;0;0;0
elishawxxx;0;2;1;0;1;1;0;0;0;1;0;0;0;0
tayyyhughes;0;2;1;0;1;1;0;0;0;0;1;0;0;0
yummylikehoney;0;1;1;0;0;1;0;0;0;0;1;0;0;0
lovely_lola007;0;1;1;0;0;1;0;0;0;0;1;0;0;0
verabambilive;0;1;1;0;0;1;0;0;0;0;1;0;0;0
minka4you;0;4;1;0;1;1;0;0;0;1;0;0;0;0
reinastorm210;0;1;1;0;1;0;0;0;0;1;0;0;0;0
clarawellen;0;1;1;0;0;1;0;0;0;0;1;0;0;0
uuchan;0;1;1;0;0;1;0;0;0;0;1;0;0;0
alligatorxoo;0;2;1;0;1;1;0;0;0;0;1;0;0;0
cinthiamulherao68;0;1;1;0;0;1;0;0;0;0;1;0;0;0
scarlett.starr;0;4;1;0;0;1;1;1;0;0;0;1;1;0
captainbigtits;0;2;1;0;1;1;0;0;0;1;0;0;0;0
certifiedmjxx;0;2;1;0;2;0;0;0;0;1;0;0;0;0
chelseafolk;0;2;1;0;2;0;0;0;0;1;0;0;0;0
leighbunbun;0;1;1;0;0;1;0;0;0;0;1;0;0;0
morebrittcuadra;0;1;1;0;1;0;0;0;0;1;0;0;0;0
jadevow;0;3;1;0;0;2;0;0;0;0;0;0;0;0
shyphoebe;0;2;1;0;1;0;0;0;0;1;0;0;0;0
borderlinetamara;0;1;1;0;1;0;0;0;0;1;0;0;0;0
divmondmkk;0;1;1;0;1;0;0;0;0;1;0;0;0;0
iwikteews;0;1;1;0;0;1;0;0;0;0;1;0;0;0
spicysexysilly;0;1;1;0;1;0;0;0;0;1;0;0;0;0
brazilianchick_21;0;1;1;0;0;1;0;0;0;0;1;0;0;0
kristen4488;0;1;1;0;1;0;0;0;0;1;0;0;0;0
gingersweetie;0;3;1;0;0;2;0;0;0;0;1;0;0;0
fif_i;0;2;1;0;0;1;0;0;0;0;1;0;0;0
kaineifera;0;2;1;0;1;1;0;0;0;1;0;0;0;0
thelexiparis;0;1;1;0;1;0;0;0;0;1;0;0;0;0
alsu_tatar;0;1;1;0;0;1;0;0;0;0;1;0;0;0
autumndoll_xo;0;2;1;0;2;0;0;0;0;1;0;0;0;0
popstantotvip;0;1;1;0;0;1;0;0;0;0;1;0;0;0
queenmelll;0;1;1;0;0;1;0;0;0;0;1;0;0;0
evilzatanna;0;1;1;0;0;1;0;0;0;0;1;0;0;0
veronica1617;0;1;1;0;1;0;0;0;0;1;0;0;0;0
harleymichelle;0;2;1;0;0;2;0;0;0;0;1;0;0;0
vanessencexoxo;0;2;1;0;0;1;0;0;0;0;1;0;0;0
littlemxrc;0;1;1;0;1;1;0;0;0;1;1;0;0;0
alessakitty1;0;1;1;0;1;0;0;0;0;1;0;0;0;0
skyiiahxo;0;1;1;0;1;1;0;0;0;1;1;0;0;0
fatimaflawless;0;1;1;0;1;0;0;0;0;1;0;0;0;0
barbiedollk;0;1;1;0;1;0;0;0;0;1;0;0;0;0
abigailkimberlyofficial;0;3;1;0;1;1;0;0;0;1;0;0;0;0
brianafatcock;0;1;1;0;0;1;0;0;0;0;1;0;0;0
godisablackwoman;0;3;1;0;1;1;0;0;0;0;1;0;0;0
babykaitt;0;1;1;0;0;1;0;0;0;0;1;0;0;0
milaaxxllove;0;2;1;0;1;0;0;1;0;1;0;0;0;0
samivelas;0;2;1;0;1;1;0;0;0;1;0;0;0;0
lala-marie;0;1;1;0;0;1;0;1;0;0;1;0;1;0
kaitlynwilliams;0;1;1;0;1;0;0;0;0;1;0;0;0;0
leslieshay;0;3;1;0;0;2;1;1;0;0;1;0;0;0
amber_diamond;0;4;1;0;2;1;0;0;0;1;0;0;0;0
daykotapro;0;2;1;0;0;2;0;0;0;0;1;0;0;0
ms.thickbottoment;0;2;1;0;1;1;0;0;0;1;0;0;0;0
nicksandell;0;1;1;0;0;1;0;1;0;0;1;0;1;0
juicy.jasmine;0;3;1;0;0;1;0;0;0;0;1;0;0;0
alwaysadelinexo;0;1;1;0;1;0;0;0;0;1;0;0;0;0
bbybilxxx;0;1;1;0;1;0;0;0;0;1;0;0;0;0
violettwood;0;1;1;0;0;1;0;0;0;0;1;0;0;0
anaisbrook;0;3;1;0;0;2;0;0;0;0;1;0;0;0
missivysteele;0;4;1;0;1;1;1;0;0;1;0;0;0;0
witch_bitch99;0;1;1;0;1;0;0;0;0;1;0;0;0;0
olive_nextdoor;0;1;1;0;0;0;0;0;0;0;0;0;0;0
fablazed;0;5;1;0;1;1;1;2;0;1;0;0;0;0
hayleelove;0;3;1;0;0;2;1;1;0;0;1;0;0;0
bootylicious.empress;0;3;1;0;1;1;0;0;0;0;1;0;0;0
eatmygingersnapps;0;2;1;0;0;0;0;0;0;0;0;0;0;0
tatumalland;0;3;1;0;2;0;0;0;0;1;0;0;0;0
sophiamarie3;0;5;1;0;2;2;0;0;0;0;0;0;0;0
megandaw;0;1;1;0;0;1;0;0;0;0;1;0;0;0
redheadslim;0;1;1;0;0;1;0;0;0;0;1;0;0;0
lilibethblanco;0;4;1;0;1;0;0;0;0;1;0;0;0;0
modelxmeg;0;1;1;0;1;0;0;0;0;1;0;0;0;0
honey_belle_vip;0;4;1;0;0;3;0;0;0;0;1;0;0;0
phoebe_feetz;0;1;1;0;0;1;0;0;0;0;1;0;0;0
jillianfox;0;4;1;0;0;4;0;0;0;0;1;0;0;0
karma.kane;0;2;1;0;0;1;0;0;0;0;1;0;0;0
zoeyjaymfc;0;3;1;0;1;2;0;0;0;1;0;0;0;0
hazel_e;0;2;1;0;0;1;0;0;0;0;1;0;0;0
youngsinnernaughyboi;0;1;1;0;1;0;0;0;0;1;0;0;0;0
mellonball3r;0;1;1;0;0;0;0;0;0;0;0;0;0;0
lovelylo316;0;1;1;0;0;1;0;0;0;0;1;0;0;0
miss_mayhem06;0;1;1;0;1;0;0;0;0;1;0;0;0;0
oliviajarden;0;2;1;0;0;2;0;0;0;0;1;0;0;0
mysticgotjokes;0;1;1;0;1;0;0;0;0;1;0;0;0;0
creamybrowngirl;0;3;1;0;1;1;0;0;0;0;0;0;0;0
monicarosadopr;0;4;1;0;0;2;0;1;0;0;1;0;1;0
oliveoren;0;1;1;0;1;0;0;0;0;1;0;0;0;0
midwestspice317;0;3;1;0;2;1;0;0;0;1;0;0;0;0
creepjawn;0;2;1;0;1;0;0;0;0;1;0;0;0;0
lenamoonxo;0;2;1;0;0;2;0;0;0;0;1;0;0;0
honeygreyx;0;7;1;0;5;0;0;0;0;1;0;0;0;0
deerlong;0;7;1;0;2;5;0;0;0;1;0;0;0;0
sirfrederick;0;1;1;0;0;1;0;0;0;0;1;0;0;0
tsjensy1;0;1;1;0;1;0;0;0;0;1;0;0;0;0
sunshinelovesyouh;0;3;1;0;1;1;1;1;0;1;0;0;0;0
liciousred20;0;1;1;0;0;1;0;0;0;0;1;0;0;0
lovellsrevenge;0;1;1;0;1;0;0;0;0;1;0;0;0;0
jazmyneday_free;0;2;1;0;0;1;1;1;0;0;0;1;1;0
sofialamuneca;0;1;1;0;1;0;0;0;0;1;0;0;0;0
yungyannah;0;7;1;0;1;3;0;0;0;0;0;0;0;0
livvyourbestlife;0;1;1;0;0;1;0;0;0;0;1;0;0;0
the.princess.jess;0;4;1;0;0;1;1;1;0;0;1;0;0;0
male_musclex;0;1;1;0;1;0;0;0;0;1;0;0;0;0
tayuckk;0;1;1;0;1;0;0;0;0;1;0;0;0;0
cosmicbunnixo;0;1;1;0;1;0;0;0;0;1;0;0;0;0
tokyo-yoshika;0;4;1;0;1;3;0;0;0;1;0;0;0;0
playboyjivy;0;1;1;0;1;0;0;0;0;1;0;0;0;0
u189309624;0;1;1;0;1;0;0;0;0;1;0;0;0;0
hunterhotboy23;0;1;1;0;1;0;0;0;0;1;0;0;0;0
milky_mommy_tiffy;0;2;1;0;1;1;0;0;0;0;1;0;0;0
rachie.142;0;3;1;0;1;1;0;0;0;1;0;0;0;0
bigclitbih;0;1;1;0;1;1;0;0;0;1;1;0;0;0
serenesiren;0;5;1;0;0;4;0;0;0;0;1;0;0;0
marieexx13;0;1;1;0;1;0;0;0;0;1;0;0;0;0
rae80085;0;1;1;0;1;0;0;0;0;1;0;0;0;0
duragboyyy;0;1;1;0;1;0;0;0;0;1;0;0;0;0
rafakillls;0;1;1;0;1;0;0;0;0;1;0;0;0;0
ladydoctorsays;0;4;1;0;0;2;0;0;0;0;1;0;0;0
deaf.cult;0;2;1;0;0;2;0;0;0;0;1;0;0;0
princessjaex;0;6;1;0;2;2;0;0;0;1;0;0;0;0
nikkieros;0;2;1;0;1;0;0;0;0;1;0;0;0;0
indiapinkxx;0;1;1;0;1;0;0;0;0;1;0;0;0;0
itsmekylegee;0;1;1;0;1;0;0;0;0;1;0;0;0;0
mariposssa2002;0;1;1;0;1;0;0;0;0;1;0;0;0;0
jewels502ky;0;1;1;0;1;0;0;0;0;1;0;0;0;0
santijoy;0;2;1;0;1;1;0;0;0;1;0;0;0;0
thickiana4x;0;1;1;0;1;0;0;0;0;1;0;0;0;0
kassandraleigh;0;1;1;0;0;1;0;0;0;0;1;0;0;0
librarosebud;0;1;1;0;0;1;0;0;0;0;1;0;0;0
laura.fink;0;7;1;0;1;3;0;0;0;0;1;0;0;0
dreamgirlmolly;0;1;1;0;1;0;0;0;0;1;0;0;0;0
knoelle233;0;1;1;0;1;0;0;0;0;1;0;0;0;0
seasick27;0;1;1;0;0;1;0;0;0;0;1;0;0;0
toriatsui;0;1;1;0;0;1;0;0;0;0;1;0;0;0
estefancz;0;1;1;0;1;0;0;0;0;1;0;0;0;0
paaygenesis;0;1;1;0;1;0;0;0;0;1;0;0;0;0
trashpanda;0;2;1;0;0;1;0;1;0;0;1;0;0;0
mikeandhisbanana;0;1;1;0;0;1;0;0;0;0;1;0;0;0
cleogotcakes;0;2;1;0;1;0;0;0;0;1;0;0;0;0
rainbowcouple726;0;3;1;0;1;0;0;0;0;1;0;0;0;0
badteto;0;1;1;0;1;0;0;0;0;1;0;0;0;0
littlemads003;0;1;1;0;1;0;0;0;0;1;0;0;0;0
the.one.aisha.official;0;1;1;0;0;0;1;1;0;0;0;1;1;0
nicolsavage2021;0;3;1;0;0;2;0;0;0;0;1;0;0;0
queenhavaryk;0;1;1;0;0;1;0;0;0;0;1;0;0;0
lucymochi;0;4;1;0;0;1;0;0;0;0;0;0;0;0
lovekink14;0;2;1;0;0;0;0;0;0;0;0;0;0;0
icymulaa304;0;1;1;0;0;1;0;0;0;0;1;0;0;0
taythedemon;0;1;1;0;0;1;0;0;0;0;1;0;0;0
andrea;0;1;1;0;0;1;0;0;0;0;1;0;0;0
mgplays;0;1;1;0;1;0;0;0;0;1;0;0;0;0
jenniferwhite;0;2;1;0;0;1;0;0;0;0;1;0;0;0
teenywebs;0;1;1;0;0;1;0;0;0;0;1;0;0;0
u186240898;0;1;1;0;1;0;0;0;0;1;0;0;0;0
isadoracuba;0;1;1;0;0;1;0;0;0;0;1;0;0;0
michisky23;0;1;1;0;1;0;0;0;0;1;0;0;0;0
awngelic;0;1;1;0;1;0;0;0;0;1;0;0;0;0
alyciastarr702;0;2;1;0;0;2;0;0;0;0;1;0;0;0
maciwilder;0;1;1;0;1;0;0;0;0;1;0;0;0;0
pinky_dadon;0;1;1;0;1;0;0;0;0;1;0;0;0;0
longdrop7171;0;1;1;0;1;0;0;0;0;1;0;0;0;0
ad_rutt;0;1;1;0;1;0;0;0;0;1;0;0;0;0
maxsin00;0;1;1;0;0;1;0;0;0;0;1;0;0;0
fuzzyintheburgh;0;1;1;0;1;0;0;0;0;1;0;0;0;0
itskaylaerin;0;3;1;0;1;2;0;0;0;0;1;0;0;0
chandlerjade;0;1;1;0;0;1;0;0;0;0;1;0;0;0
serenitydaze;0;1;1;0;1;0;0;0;0;1;0;0;0;0
californiacutey;0;2;1;0;2;0;0;0;0;1;0;0;0;0
honeymamacitas;0;1;1;0;1;0;0;0;0;1;0;0;0;0
racheldejavu;0;1;1;0;0;1;0;0;0;0;1;0;0;0
beautiful.bella69;0;4;1;0;2;1;0;0;0;1;0;0;0;0
elllarae;0;1;1;0;1;0;0;0;0;1;0;0;0;0
kendrickcurvy;0;1;1;0;1;0;0;0;0;1;0;0;0;0
anazillap;0;2;1;0;0;2;0;0;0;0;1;0;0;0
bee3119;0;1;1;0;0;1;0;0;0;0;1;0;0;0
urfavassntits;0;1;1;0;1;0;0;0;0;1;0;0;0;0
kelseybunnyx;0;1;1;0;1;0;0;0;0;1;0;0;0;0
msshzdivine;0;1;1;0;0;1;0;0;0;0;1;0;0;0
miasoloved;0;1;1;0;0;1;0;0;0;0;1;0;0;0
darlings.spam;0;1;1;0;0;1;0;0;0;0;1;0;0;0
theita_thebunny;0;1;1;0;0;1;0;0;0;0;1;0;0;0
karisgunner;0;1;1;0;0;1;0;0;0;0;1;0;0;0
privateplaygro1;0;1;1;0;1;0;0;0;0;1;0;0;0;0
sarahmcdonald;0;2;1;0;0;2;0;0;0;0;1;0;0;0
kiianaa;0;2;1;0;1;0;0;0;0;1;0;0;0;0
goddesszoey;0;1;1;0;1;0;0;0;0;1;0;0;0;0
lordemperorkat;0;2;1;0;1;1;0;0;0;0;1;0;0;0
thickandsweet7;0;1;1;0;1;0;0;0;0;1;0;0;0;0
alexxavonhell;0;1;1;0;1;0;0;0;0;1;0;0;0;0
